run_id,timestamp,dataset,sequence,density,model,model_family,model_scale,mode,tracker,device,conf,half,imgsz,reid_weights,with_reid,frame_rate,num_frames,num_frames_with_detections,num_frames_with_tracks,num_track_rows,avg_det_ms,std_det_ms,fps_det,avg_track_ms,std_track_ms,fps_track,avg_total_ms,std_total_ms,fps_total,avg_preprocess_ms,std_preprocess_ms,fps_preprocess,avg_inference_ms,std_inference_ms,fps_inference,avg_postprocess_ms,std_postprocess_ms,fps_postprocess,head_active_final,head_end2end_final,frame1_det_ms,frame1_total_ms,frame1_postprocess_ms,HOTA,DetA,AssA,LocA,MOTA,MOTP,IDSW,Frag,CLR_FP,CLR_FN,FP,FN,MT,PT,ML,MTR,MLR,mostly_tracked_ratio,mostly_lost_ratio,GT_IDs,num_unique_objects,CLR_Re,CLR_Pr,Recall,Precision,IDF1,IDR,IDP,mot_results_file,run_dir
5,20260329_070619,MOT17,MOT17-02,31.0,yolo26m.pt,yolo26,m,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,5529,8.990932833403349,2.8517032955145387,111.2231643289308,0.905705334735103,0.1009432872333682,1104.1118580718926,13.699907667178197,2.958599972359438,72.99319267645637,0.7084268325706944,0.0447849781717577,1411.578379056117,6.932231165507498,2.430241457082065,144.25370073861228,1.083237666656108,0.3870508870072527,923.15844507784,NMS (one-to-many),False,12.401600019074976,18.94689997425303,1.52900000102818,31.628,21.759,46.158,84.298,23.099,82.167,35,81,601,13653,601,13653,7,17,38,11.29,61.29,11.29,61.29,62,62,26.522,89.13,26.522,89.13,35.413,22.975,77.211,results/paper_main/MOT17/MOT17-02/yolo26_m_nms_bytetrack_0_run05/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_m_nms_bytetrack_0_run05
1,20260328_161036,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3552,8.060252167245684,2.7745058995591645,124.06559735980515,22.658529166559067,27.76665052852813,44.13349130692318,35.26166249978511,27.92721306791405,28.35941158492156,1.017290666544189,0.2238227407872832,983.0032191262242,6.19280366760601,2.6804423468182303,161.47774960651645,0.4282940002546335,0.0586454843002196,2334.8447547840274,End-to-End (one-to-one),True,6.724200036842376,196.69910002266988,0.3622000222094357,27.601,15.354,49.649,85.543,16.824,83.767,16,66,205,15234,205,15234,6,10,46,9.6774,74.194,9.6774,74.194,62,62,18.013,94.229,18.013,94.229,26.747,15.93,83.333,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_botsort_0_run01/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_botsort_0_run01
2,20260328_161103,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3551,7.794516167098966,0.6546702621100373,128.2953269403749,23.05556266597705,28.25672465280354,43.37348059935634,35.44432633187777,28.30053141619981,28.21326016007883,0.9586371659922104,0.108779311319137,1043.1475384797734,5.979571999826779,0.5422366146011678,167.23604967528928,0.4342023332719691,0.0429500736566493,2303.073759333382,End-to-End (one-to-one),True,5.684400035534054,230.14689999399707,0.3300999524071812,27.588,15.35,49.614,85.539,16.818,83.764,16,67,205,15235,205,15235,6,10,46,9.6774,74.194,9.6774,74.194,62,62,18.008,94.227,18.008,94.227,26.74,15.925,83.329,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_botsort_0_run02/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_botsort_0_run02
3,20260328_161129,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3552,7.736561833201752,0.4615686393615922,129.25638307554934,22.87550433441841,29.622479485498868,43.7148831947457,35.15699449868407,29.65534392972909,28.443842093425538,0.9604543310706504,0.0942154224305656,1041.1739191027093,5.93748816580046,0.3722893275473879,168.42138831702167,0.4244318338654314,0.0478081909564599,2356.090943727505,End-to-End (one-to-one),True,5.749900010414422,224.1053999750875,0.3340999828651547,27.603,15.356,49.652,85.542,16.824,83.767,16,66,205,15234,205,15234,6,10,46,9.6774,74.194,9.6774,74.194,62,62,18.013,94.229,18.013,94.229,26.747,15.93,83.333,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_botsort_0_run03/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_botsort_0_run03
4,20260329_070244,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3551,6.519723832704282,1.0267245615164131,153.38072986831023,18.82478250142109,24.043719421165196,53.12146368355169,29.44577399874106,24.20235808472773,33.960730665213774,0.7905723341779473,0.0972275049657718,1264.9063934672338,4.990091500706815,0.9140747542092028,200.39712695816425,0.3678773321250143,0.0698853944051237,2718.2974124107595,End-to-End (one-to-one),True,6.68200000654906,216.6551999980584,0.3628000267781317,27.587,15.35,49.613,85.538,16.818,83.764,16,67,205,15235,205,15235,6,10,46,9.6774,74.194,9.6774,74.194,62,62,18.008,94.227,18.008,94.227,26.74,15.925,83.329,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_botsort_0_run04/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_botsort_0_run04
5,20260329_070307,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3552,6.557185498725933,1.051013202874517,152.50445487538838,18.80301433246738,24.10735912292423,53.18296217395785,29.46157900170268,24.312877403611527,33.94251204058706,0.794384999317117,0.098272704712688,1258.8354524061222,5.027433665042433,0.940343018675128,198.90864139160348,0.3671518341676953,0.0715213701423457,2723.6688120241106,End-to-End (one-to-one),True,6.733999995049089,199.4579000165686,0.3532000118866563,27.601,15.355,49.647,85.543,16.824,83.768,16,66,205,15234,205,15234,6,10,46,9.6774,74.194,9.6774,74.194,62,62,18.013,94.229,18.013,94.229,26.747,15.93,83.333,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_botsort_0_run05/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_botsort_0_run05
1,20260328_160947,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,end2end,bytetrack,0,0.25,False,640,,False,30,600,600,600,3808,6.120694001244071,1.5329782714915936,163.3801656800264,0.7740221677037576,0.226058378633065,1291.9526619846515,10.933132000209298,1.879204447849563,91.46509892872936,0.7452066675371801,0.0817673183236986,1341.9096252921108,4.714307834510692,1.4437219197161355,212.1202168173204,0.3432438340193282,0.0533497548010852,2913.3808123810018,End-to-End (one-to-one),True,5.992999998852611,10.957400023471564,0.4066000110469758,25.941,15.736,42.833,84.013,17.48,81.845,32,78,264,15037,264,15037,7,10,45,11.29,72.581,11.29,72.581,62,62,19.073,93.067,19.073,93.067,25.745,15.51,75.683,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_bytetrack_0_run01/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_bytetrack_0_run01
2,20260328_160958,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,end2end,bytetrack,0,0.25,False,640,,False,30,600,600,600,3807,5.893571333920893,0.2511961355250082,169.67640558525605,0.7362901668723983,0.1341572685923136,1358.1601995960154,10.517573665614083,0.3425058721659352,95.07896324694896,0.7204088323245136,0.0516762969355103,1388.1006938426076,4.560399165493436,0.2190144176938622,219.279050738928,0.3379350006192301,0.0380355525869324,2959.1489433400084,End-to-End (one-to-one),True,5.928400030825287,10.609299992211165,0.3330000326968729,25.937,15.735,42.825,84.015,17.475,81.852,32,79,264,15038,264,15038,7,10,45,11.29,72.581,11.29,72.581,62,62,19.068,93.065,19.068,93.065,25.737,15.505,75.676,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_bytetrack_0_run02/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_bytetrack_0_run02
3,20260328_161010,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,end2end,bytetrack,0,0.25,False,640,,False,30,600,600,600,3808,7.38954166493689,2.545676144106353,135.32639036937354,0.7393073323570812,0.1907982696777476,1352.6174518136738,11.997797999259395,2.7110526925972334,83.34862781168081,0.7855438360517534,0.2430335834663785,1273.0034329161458,5.879625167969304,2.2929543617377357,170.07886921903534,0.435623165879709,0.1715997413099982,2295.5620323372227,End-to-End (one-to-one),True,7.496100035496056,12.204799975734204,0.3569999826140702,25.939,15.736,42.828,84.013,17.48,81.845,32,78,264,15037,264,15037,7,10,45,11.29,72.581,11.29,72.581,62,62,19.073,93.067,19.073,93.067,25.745,15.51,75.683,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_bytetrack_0_run03/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_bytetrack_0_run03
4,20260329_070209,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,end2end,bytetrack,0,0.25,False,640,,False,30,600,600,600,3808,6.623441168145898,2.0961222891464293,150.97892086809767,0.704919166843562,0.1299762606371256,1418.6023689464005,11.095782165842442,2.1658164317336257,90.12433599124064,0.7191074993655396,0.0580533861752142,1390.6126704036442,5.264202667555462,1.9301968480220089,189.96229118670504,0.3769593329828543,0.1296594501834458,2652.806052279078,End-to-End (one-to-one),True,6.790600018575788,11.11070002662018,0.3934000269509852,25.939,15.735,42.828,84.013,17.48,81.844,32,78,264,15037,264,15037,7,10,45,11.29,72.581,11.29,72.581,62,62,19.073,93.067,19.073,93.067,25.745,15.51,75.683,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_bytetrack_0_run04/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_bytetrack_0_run04
5,20260329_070222,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,end2end,bytetrack,0,0.25,False,640,,False,30,600,600,600,3807,7.976362665746515,1.792868851934361,125.37042783854022,0.7172853346370781,0.1286019300105924,1394.1453306109568,12.510057165054604,1.825756279103682,79.93568588906085,0.7178783323615789,0.0519564150187509,1392.993707875728,6.542956666089594,1.6645021077402642,152.83610316154687,0.4477431669753666,0.1217344888156296,2233.423251895248,End-to-End (one-to-one),True,6.677699973806739,10.95349999377504,0.354900024831295,25.938,15.733,42.831,84.018,17.475,81.853,32,78,264,15038,264,15038,7,10,45,11.29,72.581,11.29,72.581,62,62,19.068,93.065,19.068,93.065,25.746,15.51,75.703,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_bytetrack_0_run05/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_end2end_bytetrack_0_run05
1,20260328_160842,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3277,9.332816500585372,1.6287609608353886,107.14879050041093,23.066448166112725,29.906429927484822,43.353011820394414,37.035881166520994,30.08711142772444,27.000842655904226,1.4223724999465048,0.478618756766681,703.0507128319831,6.41895233275136,1.2494154017311514,155.78866272268598,1.088938000514948,0.2330794006643859,918.3259281309954,NMS (one-to-many),False,5.9445000370033085,230.414199992083,0.8520000264979899,27.12,14.401,51.093,86.154,15.79,84.445,13,32,165,15469,165,15469,7,8,47,11.29,75.806,11.29,75.806,62,62,16.748,94.965,16.748,94.965,24.156,14.208,80.561,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_botsort_0_run01/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_botsort_0_run01
2,20260328_160909,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3277,8.298766166262794,0.7179530210607343,120.4998405745336,22.688279832946137,26.48914622642908,44.07561998366569,35.721344831884686,26.713545724140285,27.99446674547945,1.0737071678158827,0.1344230917068334,931.3526350337992,5.721140666476761,0.5592881382804449,174.79031862641267,1.0871134999130545,0.1318678684164104,919.8671528593644,NMS (one-to-many),False,5.842500017024577,234.8671000218019,0.8060000254772604,27.12,14.4,51.096,86.153,15.79,84.444,13,32,165,15469,165,15469,7,8,47,11.29,75.806,11.29,75.806,62,62,16.748,94.965,16.748,94.965,24.156,14.208,80.561,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_botsort_0_run02/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_botsort_0_run02
3,20260328_160935,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3277,7.937224666141749,0.6241111126776084,125.98862222783669,22.403154165755648,26.73551838502125,44.63657182382606,34.914471832065225,26.77662397073584,28.64141851579168,0.9679408314210984,0.1150475765015378,1033.1210003113863,5.531242998452702,0.4657819450749983,180.7911893004408,1.034791166021023,0.1011842334157136,966.3785629763328,NMS (one-to-many),False,6.066300033126026,233.1296000047587,0.9544000495225192,27.119,14.401,51.092,86.155,15.79,84.446,13,32,165,15469,165,15469,7,8,47,11.29,75.806,11.29,75.806,62,62,16.748,94.965,16.748,94.965,24.156,14.208,80.561,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_botsort_0_run03/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_botsort_0_run03
4,20260329_070135,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3277,6.786136665614322,1.0492156111262188,147.35924860857102,18.437725333593946,21.982741874919657,54.23662528359602,29.345481166189227,22.19492758498533,34.07679684435241,0.7959938341324838,0.0951409593591446,1256.2911383476392,4.702168999647256,0.8501657521191979,212.66781352924943,0.9174876662048822,0.1690690130420977,1089.932907911911,NMS (one-to-many),False,7.140000001527369,195.5747000174597,0.9203000226989388,27.119,14.4,51.092,86.154,15.79,84.445,13,32,165,15469,165,15469,7,8,47,11.29,75.806,11.29,75.806,62,62,16.748,94.965,16.748,94.965,24.156,14.208,80.561,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_botsort_0_run04/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_botsort_0_run04
5,20260329_070158,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3277,6.82956533516214,1.0945395337644035,146.42220272079135,18.397511832105614,22.15088882523582,54.35517634808058,29.344022166721214,22.303848592917145,34.078491159746015,0.8105028344046635,0.0963027565210597,1233.801977675411,4.7399556664944,0.906005820019715,210.9724373729396,0.9116463330186284,0.1696985124810703,1096.916604368732,NMS (one-to-many),False,6.937800033483654,213.225599960424,0.926499953493476,27.119,14.401,51.092,86.152,15.79,84.443,13,32,165,15469,165,15469,7,8,47,11.29,75.806,11.29,75.806,62,62,16.748,94.965,16.748,94.965,24.156,14.208,80.561,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_botsort_0_run05/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_botsort_0_run05
1,20260328_160753,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,3840,6.155387331091333,0.4888468375512916,162.45931347795505,0.7400221667679338,0.1603813647709886,1351.3108727101055,10.800880667035624,0.6790594122539878,92.58504290784438,0.7305296668588804,0.0717843463495033,1368.869801413793,4.334225834851774,0.3956204254753729,230.72171088985235,0.8149466655837992,0.066342895117895,1227.0741659929795,NMS (one-to-many),False,6.022499990649521,10.43510000454262,0.7905000238679349,26.318,15.98,43.41,84.067,17.749,82.023,20,46,261,15002,261,15002,7,10,45,11.29,72.581,11.29,72.581,62,62,19.262,93.203,19.262,93.203,26.029,15.704,75.99,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_bytetrack_0_run01/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_bytetrack_0_run01
2,20260328_160804,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,3840,5.793674833645734,0.6081655636651401,172.60202353654338,0.7275703333046598,0.1517211313616463,1374.4375687474108,10.36099899870654,0.827225584039865,96.51578965742968,0.7085440004205642,0.0674457976870258,1411.3449544508724,4.045583832388123,0.4775087146766755,247.1831116177109,0.7616126645977298,0.0822826435162092,1313.003376234798,NMS (one-to-many),False,7.0377999800257385,11.401799973100424,0.8925999864004552,26.318,15.98,43.41,84.065,17.749,82.021,20,46,261,15002,261,15002,7,10,45,11.29,72.581,11.29,72.581,62,62,19.262,93.203,19.262,93.203,26.029,15.704,75.99,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_bytetrack_0_run02/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_bytetrack_0_run02
3,20260328_160815,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,3840,5.936855666319995,0.2703292037180458,168.43933155947138,0.7244168330604831,0.1378922900631075,1380.4207113399696,10.529303666650472,0.364446066610722,94.97304206044566,0.7029790000524372,0.0532014551610677,1422.5175999928977,4.178521831636317,0.2196390175330088,239.31907987863693,0.787082333311749,0.0474143148434744,1270.515113447373,NMS (one-to-many),False,5.931899999268353,10.377699974924326,0.7995000341907144,26.318,15.979,43.414,84.066,17.749,82.022,20,46,261,15002,261,15002,7,10,45,11.29,72.581,11.29,72.581,62,62,19.262,93.203,19.262,93.203,26.029,15.704,75.99,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_bytetrack_0_run03/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_bytetrack_0_run03
4,20260329_070101,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,3840,7.003933167531311,2.122876278066503,142.77691920816426,0.709687998945204,0.1306083076871242,1409.06990323393,11.50236433391304,2.11360774436982,86.93864765278266,0.6945146674600741,0.0471775679656751,1439.8544002780006,5.101319666428026,1.8179415655836504,196.02770761084372,0.9392479992432832,0.3018715299466467,1064.681533317785,NMS (one-to-many),False,7.022399979177862,11.309899971820414,0.9183999500237404,26.317,15.98,43.406,84.066,17.749,82.021,20,46,261,15002,261,15002,7,10,45,11.29,72.581,11.29,72.581,62,62,19.262,93.203,19.262,93.203,26.029,15.704,75.99,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_bytetrack_0_run04/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_bytetrack_0_run04
5,20260329_070112,MOT17,MOT17-02,31.0,yolo26n.pt,yolo26,n,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,3840,6.091116166498978,0.9872177621250098,164.17352299074196,0.7042426674161106,0.1290812379561092,1419.9650862806036,10.561590499419252,1.0137956677148383,94.68270901574785,0.6650351674761623,0.0448262755865466,1503.6798787574558,4.358419499767479,0.8465537968233122,229.44097052919068,0.7966861664317548,0.1256897480403394,1255.1994023931145,NMS (one-to-many),False,6.999499979428947,11.281400045845658,0.9119000169448556,26.319,15.98,43.414,84.065,17.749,82.021,20,46,261,15002,261,15002,7,10,45,11.29,72.581,11.29,72.581,62,62,19.262,93.203,19.262,93.203,26.029,15.704,75.99,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_bytetrack_0_run05/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_n_nms_bytetrack_0_run05
1,20260328_161445,MOT17,MOT17-02,31.0,yolo26s.pt,yolo26,s,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,4453,7.356019666088589,1.0237828437732146,135.9430840852726,18.601055998005904,22.000460585868208,53.76038866326747,29.993162998677388,22.189225320952264,33.34093173314522,0.8101206677383743,0.0759473650541801,1234.3840119419674,5.818884999510677,0.923574257350718,171.85422981964626,0.361738166733024,0.0627728343314165,2764.430441585216,End-to-End (one-to-one),True,10.63360000262037,200.68950002314523,0.6155000301077962,29.238,18.585,46.152,85.979,19.52,84.4,20,53,403,14531,403,14531,7,12,43,11.29,69.355,11.29,69.355,62,62,21.796,90.95,21.796,90.95,29.765,18.449,76.982,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_botsort_0_run01/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_botsort_0_run01
2,20260328_161510,MOT17,MOT17-02,31.0,yolo26s.pt,yolo26,s,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,4454,7.437353166460525,1.1025046830107486,134.45643599521375,18.91733716717378,22.77993661255923,52.86156244734303,30.437590499059297,22.96711564501271,32.85411176127447,0.7964470011453765,0.0808061527105305,1255.5763265627122,5.903932167275343,0.9920562419394058,169.37863980600216,0.3679051674165142,0.0715040720050547,2718.0917490834704,End-to-End (one-to-one),True,10.608100041281432,214.0223999740556,0.6181999924592674,29.24,18.589,46.15,85.975,19.525,84.395,20,52,403,14530,403,14530,7,12,43,11.29,69.355,11.29,69.355,62,62,21.802,90.952,21.802,90.952,29.772,18.454,76.987,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_botsort_0_run02/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_botsort_0_run02
3,20260328_161535,MOT17,MOT17-02,31.0,yolo26s.pt,yolo26,s,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,4452,7.523675332486164,1.073989957468282,132.91376299587805,18.91055633449772,22.840180026191263,52.88051722601851,30.518351168429945,23.07514669530242,32.767169971963014,0.8141428320474612,0.0833367603295701,1228.285702012671,5.966986499164098,0.9682492415296616,167.58878206613804,0.3701859992967608,0.07320460961033,2701.34473453802,End-to-End (one-to-one),True,10.967500042170286,215.3457999811508,0.6340999971143901,29.236,18.582,46.158,85.976,19.515,84.399,20,53,403,14532,403,14532,7,12,43,11.29,69.355,11.29,69.355,62,62,21.791,90.948,21.791,90.948,29.757,18.444,76.977,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_botsort_0_run03/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_botsort_0_run03
4,20260329_070521,MOT17,MOT17-02,31.0,yolo26s.pt,yolo26,s,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,4453,7.462825000208492,1.011304872526792,133.99751434236532,18.76346550018449,21.8869779172717,53.29505895327105,30.305380667656816,22.02025615748544,32.997440651430004,0.8069416686582068,0.0818474645603678,1239.2469478776738,5.890201335035575,0.8947770076331953,169.7734836417031,0.372647832846269,0.0706930937650764,2683.498767085376,End-to-End (one-to-one),True,10.91640000231564,224.9565999954939,0.6580000044777989,29.238,18.585,46.153,85.979,19.52,84.4,20,53,403,14531,403,14531,7,12,43,11.29,69.355,11.29,69.355,62,62,21.796,90.95,21.796,90.95,29.765,18.449,76.982,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_botsort_0_run04/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_botsort_0_run04
5,20260329_070546,MOT17,MOT17-02,31.0,yolo26s.pt,yolo26,s,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,4454,7.435614834636605,0.9318300568781762,134.4878698317988,18.96565449986762,21.9927923582718,52.7268911287496,30.482479166821577,22.23972793201453,32.80573061420944,0.8108806656673551,0.0891297718277298,1233.22708548859,5.876954999209072,0.8340049707848727,170.15614380824445,0.3729834986734204,0.0689377782986746,2681.083757208217,End-to-End (one-to-one),True,10.576899978332222,208.48999998997897,0.6488999933935702,30.464,18.594,50.059,85.983,19.547,84.403,18,52,402,14529,402,14529,7,12,43,11.29,69.355,11.29,69.355,62,62,21.807,90.974,21.807,90.974,31.378,19.45,81.141,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_botsort_0_run05/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_botsort_0_run05
1,20260328_161349,MOT17,MOT17-02,31.0,yolo26s.pt,yolo26,s,end2end,bytetrack,0,0.25,False,640,,False,30,600,600,600,4986,7.888076332358954,2.333168358340109,126.773621078911,0.8808818344065609,0.1337182822014702,1135.226043881002,12.57702183308235,2.430961732123021,79.51007903712306,0.700467333663255,0.0656329957359628,1427.6183227135948,6.480573667310334,2.1341770472548904,154.3073269954873,0.4362104997077646,0.1479229724032393,2292.471182307489,End-to-End (one-to-one),True,10.76689996989444,15.245000016875563,0.6078999722376466,29.451,19.461,44.717,84.064,19.837,82.362,34,83,633,14228,633,14228,7,15,40,11.29,64.516,11.29,64.516,62,62,23.427,87.304,23.427,87.304,31.4,19.913,74.208,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_bytetrack_0_run01/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_bytetrack_0_run01
2,20260328_161404,MOT17,MOT17-02,31.0,yolo26s.pt,yolo26,s,end2end,bytetrack,0,0.25,False,640,,False,30,600,600,600,4987,8.672586666943971,2.1427444684813794,115.3058526139097,0.879918833282621,0.125199437225114,1136.468458425199,13.3910111686176,2.105679804031047,74.67695959686317,0.7094601660113161,0.0582897894759908,1409.5224057780993,7.208609665103722,1.996274265796537,138.7230057469912,0.4807296659176548,0.1339684287072015,2080.171187461712,End-to-End (one-to-one),True,11.007599998265505,15.471899998374283,0.6431000074371696,29.45,19.46,44.718,84.063,19.832,82.361,34,83,634,14228,634,14228,7,15,40,11.29,64.516,11.29,64.516,62,62,23.427,87.287,23.427,87.287,31.399,19.913,74.193,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_bytetrack_0_run02/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_bytetrack_0_run02
3,20260328_161420,MOT17,MOT17-02,31.0,yolo26s.pt,yolo26,s,end2end,bytetrack,0,0.25,False,640,,False,30,600,600,600,4986,10.119120500651963,1.2887395118911118,98.82281764858624,0.8715445010845239,0.1212286115478015,1147.388341909828,14.838600666747274,1.262789377342164,67.39179943301265,0.7502226677994864,0.0435130029391951,1332.9375969579105,8.52047216768066,1.1976193508798314,117.36438783206634,0.5811463329397762,0.0915794475674006,1720.737004295318,End-to-End (one-to-one),True,11.126499972306192,15.605200023856014,0.6215000175870955,29.448,19.456,44.721,84.063,19.827,82.361,34,83,634,14229,634,14229,7,15,40,11.29,64.516,11.29,64.516,62,62,23.422,87.284,23.422,87.284,31.391,19.907,74.188,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_bytetrack_0_run03/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_bytetrack_0_run03
4,20260329_070441,MOT17,MOT17-02,31.0,yolo26s.pt,yolo26,s,end2end,bytetrack,0,0.25,False,640,,False,30,600,600,600,4986,8.20515516640929,2.362129187645344,121.87459953150604,0.8711536664244098,0.1151012313410108,1147.9031065832864,12.888730834044203,2.3743759349114097,77.58715833824436,0.7071330016090845,0.0570671500114888,1414.1611234725224,6.768121500693572,2.178311315836248,147.75148464718367,0.4550181660063875,0.1489009582177525,2197.7144534180247,End-to-End (one-to-one),True,10.975299985148013,15.4754999675788,0.6232999730855227,29.448,19.456,44.72,84.062,19.827,82.361,34,83,634,14229,634,14229,7,15,40,11.29,64.516,11.29,64.516,62,62,23.422,87.284,23.422,87.284,31.391,19.907,74.188,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_bytetrack_0_run04/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo26_s_end2end_bytetrack_0_run04
